oof_prob_APC,oof_prob_CP,oof_prob_FA,oof_prob_FP,oof_prob_KP,oof_prob_PC,label_text
0.2760971378163809,0.05812084783836725,0.20292334212145172,0.3122748108110896,0.036133189309075275,0.1144506721036354,FP
0.10934919704127011,0.3055715817627774,0.21261757196775108,0.0966279620920139,0.0872788020161063,0.1885548851200812,CP
0.018799252149462476,0.7674545663369968,0.13368208183630279,0.014407434842552391,0.04453994446535938,0.021116720369326037,CP
0.12515125289740878,0.10342889884776632,0.24014612937220747,0.20324596668721653,0.05862982336473008,0.26939792883067076,PC
0.0798058692349558,0.27485465567654604,0.1860136458093971,0.08161917274798122,0.10093884902226569,0.2767678075088541,PC
0.09116363951584136,0.37597368078649457,0.22751943385861254,0.10694994934548561,0.08864583362538508,0.10974746286818088,PC
0.365697226884301,0.04116008259101492,0.19336876980344667,0.3329369805679568,0.020147993526305266,0.04668894662697527,PC
0.10566168477968273,0.3923126949108617,0.1585619285744936,0.1046858326851906,0.15426882609325424,0.08450903295651721,KP
0.4096699008631865,0.09428717278122721,0.18772864356572047,0.13936733332716195,0.04914391557963463,0.1198030338830693,APC
0.17590930789362685,0.04725695176554942,0.1961589481570737,0.46269077587863583,0.036018811857504364,0.08196520444760982,FP
0.07504813006718344,0.29694330526145335,0.2704197991507528,0.06774531460081426,0.08426032886604741,0.20558312205374885,CP
0.018300368085140885,0.764693539455411,0.13191955876023248,0.014250059712833026,0.0481194615115903,0.022717012474792436,PC
0.017172600201374708,0.7989042368864979,0.10044346429903446,0.013204829001129082,0.05025482135268804,0.020020048259275763,CP
0.033018467732582775,0.6824469316309101,0.11119448144541268,0.025792326493136543,0.09926683956539173,0.048280953132566265,CP
0.16116596487610824,0.07349213785706848,0.189484328490682,0.1880693376376542,0.061021155487320754,0.32676707565116636,KP
0.14027155921658052,0.12835884142226328,0.10407888183932668,0.10613343995733789,0.24222033216292596,0.2789369454015658,KP
0.10077199709234737,0.08374521368004392,0.16394399859682476,0.12595532984125365,0.08867921586754374,0.4369042449219867,KP
0.057716986898804515,0.07663360579252429,0.00846759606355078,0.02132246348118031,0.7818168355981409,0.05404251216579929,KP
0.019762891510069054,0.03695176079177139,0.001892645551050513,0.005341888856792796,0.9279331002372885,0.008117713053027689,KP
0.42353907162029814,0.08403696395303566,0.04213604745720159,0.09542578823340889,0.3110144308831127,0.043847697852942895,KP
0.264821842342516,0.03792542497248326,0.16616570158324653,0.4651105113490525,0.021902411469255634,0.04407410828344596,FP
0.14748213763315038,0.20819709531920783,0.13831234935957554,0.10254754471715163,0.19579731490800167,0.207663558062913,KP
0.42810313256009547,0.03417922595422235,0.17460850237842912,0.2893977186666315,0.019553348605024154,0.05415807183559764,FP
0.1479420349857521,0.1372876564781087,0.07220888513639988,0.12463548157156604,0.24643928865755596,0.2714866531706174,CP
0.09119804242078537,0.18942189934465828,0.2294398773292449,0.10505508286363249,0.08294582759785821,0.30193927044382085,PC
0.0731291438913838,0.47166435379521127,0.22511797052904675,0.10640392228416115,0.0645618320160611,0.05912277748413606,CP
0.03978813907610585,0.08315898707727894,0.006351305245431736,0.01320797313368663,0.8370878373712839,0.020405758096212943,KP
0.07985776107664891,0.0726215287854184,0.12996978509934956,0.08894953338739442,0.07655744841860873,0.5520439432325799,PC
0.015932324005644757,0.8112344163313358,0.09630843610494454,0.012391761939851854,0.0466250374214428,0.01750802419678032,CP
0.09287574652432252,0.06851647558019709,0.14962390768384454,0.11297905720960814,0.07053916889369592,0.5054656441083318,PC
0.0344853373083331,0.05075227867221656,0.004946514069106454,0.011786580203003995,0.8750222521381422,0.023007037609197773,KP
0.028994433637710534,0.6599460351241336,0.18459328200242944,0.023973528993185552,0.0598623751843337,0.042630345058207175,PC
0.1545491413397485,0.10529448952181933,0.15449229468418066,0.17104652788052635,0.12255784240652375,0.2920597041672015,PC
0.09252105229557271,0.07445319169966207,0.14984376825054943,0.10916371043371444,0.06742643616349357,0.5065918411570077,PC
0.10515453535026052,0.23487946353620484,0.2296800718733314,0.14227366309086606,0.07783747779825356,0.2101747883510836,PC
0.22769929640899236,0.08351593959016333,0.1759529519764712,0.18413147323700907,0.09438360649322634,0.23431673229413777,KP
0.06633453931835427,0.07564653335024842,0.010404953266721827,0.02380527496360872,0.790323227414118,0.03348547168694877,APC
0.0927673428277212,0.08949753213270006,0.14339212251270644,0.10003798512445759,0.08914474106502628,0.4851602763373885,PC
0.1834569703208363,0.0406036374374546,0.19294714497852336,0.46608097645443014,0.021624677788016397,0.09528659302073922,FP
0.140688206229876,0.021224966245122528,0.1636289202708234,0.6239514641932741,0.00956988241339753,0.04093656064750655,FA
0.14170242397299462,0.020374760510315115,0.15770210898182507,0.6323062291029837,0.009150474804115946,0.038764002627765574,FP
0.03126757051415465,0.04726455686119683,0.0028520424096143107,0.008958679647749141,0.8917360438372133,0.017921106730071735,KP
0.14246553038638105,0.021945708880901506,0.16321242305804012,0.6223782766703275,0.009759172976483266,0.040238888027866605,FP
0.14736564750051653,0.02617870674646138,0.17714793052722785,0.5787964914258634,0.01298451047164793,0.057526713328282846,PC
0.13818350026778303,0.0192128870959508,0.1524388171534663,0.6487109308260665,0.008368338422846027,0.03308552623388752,FP
0.17712688337402496,0.020918138582635446,0.1546748778702391,0.5965243544499959,0.01080931020766742,0.03994643551543719,FP
0.148863529753565,0.06707520786075548,0.18784219433588575,0.1700807634777792,0.058653893837930245,0.3674844107340843,APC
0.1499523127793909,0.022660079887540745,0.15916591911029648,0.6138359589908722,0.010390604536986437,0.043995124694913075,PC
0.14015527346713097,0.025243769425275446,0.20799987714973928,0.5666382227015344,0.010669001142347112,0.04929385611397289,FP
0.015553267139027932,0.8138998486885488,0.09713940160812223,0.011904404954449416,0.04448246741023763,0.017020610199614098,CP
0.016137082661059385,0.8046238904724771,0.10274928708518022,0.012493344104654911,0.04572111343156562,0.018275282245062696,CP
0.03858061210263283,0.6752491923890604,0.11714607510558747,0.03466952582343008,0.07758148738989382,0.056773107189395385,CP
0.014990610727555902,0.815472030552726,0.09774471800795462,0.011552309594585716,0.04385636431598627,0.016383966801191457,CP
0.048408791645649075,0.05806364711950109,0.0054322470000123,0.014186024479080045,0.8530967241463803,0.020812565609377248,KP
0.1428415583874523,0.09158476060159187,0.29811702042001237,0.13416986054429242,0.048925939499930446,0.28436086054672055,FP
0.2349147208758946,0.04799707899679517,0.18909058392769848,0.40995230091623025,0.027417076466237495,0.09062823881714391,FP
0.0293915433275116,0.685206610563473,0.1564221068817104,0.025214694337868104,0.061871282787526634,0.04189376210191032,FP
0.13390593456918107,0.029782425770618577,0.2655349552024904,0.5145436935770556,0.010542044946557345,0.04569094593409692,PC
0.05711193580475428,0.4005705714738468,0.24056461564488266,0.05294650723138835,0.08997160419098361,0.1588347656541444,FP
0.09208913432562413,0.3563944070791179,0.1841473716498749,0.11747376050166519,0.08975809834248831,0.16013722810122957,PC
0.14466956016106536,0.031214946600953156,0.22208457002771154,0.508703572758431,0.015668564364457353,0.07765878608738157,PC
0.06298327220774091,0.5729269171047302,0.1464721646877259,0.0541056835700061,0.10824699446999918,0.05526496795979788,CP
0.7517869705901904,0.02238366679844597,0.07495332413338798,0.11794345272405228,0.011867603097852624,0.021064982656070885,FP
0.13359684614094905,0.19630622355331095,0.2546217732851434,0.24112510719819855,0.05410204104114574,0.12024800878125226,FP
0.11696403983160318,0.10477957155078438,0.11245188641450521,0.09247597559057513,0.18090219498309318,0.3924263316294388,KP
0.318747087950269,0.04195873884012509,0.18213184344532418,0.3681285242558453,0.024615855775632325,0.06441794973280403,FP
0.7851689330222532,0.018852296105601168,0.06947778602591217,0.09585487175869223,0.012305736341823203,0.018340376745718104,FP
0.1484759767548944,0.029566886699495015,0.18937615443244118,0.5510634847783338,0.014688212407033439,0.06682928492780212,FP
0.01941222994508277,0.7899719451764105,0.11215809057665069,0.014914777589015889,0.04529835444440896,0.018244602268431165,FP
0.26432965451014456,0.06736000286578053,0.21128885394550953,0.29473049099212056,0.047111856898239914,0.11517914078820478,APC
0.17488704227407928,0.11287803474584676,0.16200199546135588,0.1633012296246815,0.12254076392950337,0.2643909339645333,APC
0.04500017014300108,0.6052118016013984,0.14313876096110267,0.037998740432819464,0.0862367246715318,0.08241380219014653,PC
0.08939761955912741,0.34355225907063586,0.3036607264707446,0.10987956625698701,0.05984582704001135,0.09366400160249365,PC
0.3222929673316944,0.055377169867696044,0.18312923815838694,0.3087638652816284,0.03151430300323926,0.0989224563573551,FP
0.2579939201676818,0.0314164536032163,0.1754737096380023,0.4647740693932492,0.01644714295715584,0.05389470424069469,APC
0.04101356063586072,0.5963254404945333,0.06943592567314145,0.021830876611004548,0.23717522949971465,0.0342189670857453,KP
0.25086977599534327,0.09219839430914585,0.09669075375586834,0.28000150046881117,0.16484441112608994,0.11539516434474145,FP
0.12234670355254272,0.07123825110821248,0.1598294272980499,0.1532290287136112,0.06170297465388316,0.4316536146737006,FP
0.156680003829354,0.03790001227755397,0.20315519571142127,0.48268799300665,0.02009028344908696,0.0994865117259338,FP
0.14057518143398973,0.07827001500777507,0.017079684301831113,0.052502832041231545,0.6766300279024374,0.034942259312735056,APC
0.10485564804281759,0.1108481225595723,0.01879716361742795,0.044301422413996594,0.6812429733513495,0.039954670014835984,APC
0.14276833039929024,0.027037089587993494,0.26784784694121605,0.4995893294600534,0.010289047721946474,0.05246835588950024,PC
0.1323677809422267,0.021662271525302947,0.1638184992602878,0.6355368327402139,0.009706626558681927,0.03690798897328679,FP
0.3245306667058006,0.02697287065104534,0.1534101376537248,0.4149050690385754,0.02414816393820607,0.05603309201264782,FP
0.11061136393084414,0.0972186069754861,0.433919701400216,0.1563635550062211,0.04360339480722395,0.15828337788000868,FP
0.17521589900167686,0.024775740161033632,0.1602457884633636,0.5878310742369999,0.012144565096576378,0.03978693304034965,FP
0.04556821013793361,0.05840305932041586,0.004797392932453818,0.014310607019802765,0.8561759189137286,0.020744811675665366,KP
0.1027113428834162,0.4699747637023078,0.07591557971425227,0.03758554826632841,0.27545991383482277,0.03835285159887236,CP
0.019024885301305444,0.7788094321656639,0.11486092608439898,0.01378658013354361,0.05368446532575156,0.019833710989336693,CP
0.342717558848489,0.027000640476832625,0.1759740500328722,0.41341771273131406,0.009920931056084714,0.030969106854407246,PC
0.13386025078193012,0.0234339449828855,0.1957557508819971,0.5924254554523989,0.01082341612061572,0.0437011817801726,FP
0.13481104554204063,0.018999147010623194,0.15264946327708276,0.6503627983845726,0.008431313002310793,0.03474623278337014,FP
0.3526918891465764,0.11345813076473756,0.09568421221881125,0.20103069424034511,0.17515705849556873,0.061978015133960965,FP
0.026514020807744072,0.7437617418708931,0.13063134040096738,0.022719969148943787,0.051828297191466075,0.024544630579985644,CP
0.03049396349869244,0.7058641774578212,0.15610529602555778,0.02600948584540698,0.05331362615963982,0.028213451012881866,CP
0.0145255071080935,0.8208328806557593,0.09483103106451597,0.011036588130652145,0.0429814950483308,0.01579249799264845,CP
0.021534903898921178,0.7428697267167366,0.13596674916832585,0.01690555200758883,0.05383000058658905,0.028893067621838617,CP
0.021536222618734124,0.7351606640836409,0.1453564373644981,0.01682390699017533,0.052727503797333666,0.028395265145618003,CP
0.13275379404602913,0.017876426427352078,0.16199893504790575,0.6491757074098522,0.007312064878843229,0.030883072190017635,PC
0.14806464106586167,0.022372936099354677,0.16348242680292896,0.6116942561168759,0.010318518089467226,0.04406722182551157,FP
0.14606620121891536,0.03029709883521262,0.19092745552860263,0.5574881817764159,0.014840174789192358,0.06038088785166119,PC
0.05110600169603514,0.6300145194554615,0.1584357766657756,0.041132480988340075,0.07436341697195238,0.044947804222435224,KP
0.2392570094484718,0.1386260394291851,0.2940151649861094,0.20990078920578184,0.0437951213907006,0.0744058755397512,FP
0.1819701918360607,0.024972748483388978,0.17359537582280085,0.5790174532176567,0.009137879521269942,0.03130635111882279,FP
0.15329035800839866,0.020633081125619623,0.15578111596373442,0.6258337680020115,0.009762613645671008,0.03469906325456478,FP
0.29261864465835724,0.05984009677262381,0.21545520213439961,0.3478104040592652,0.022003966808218756,0.06227168556713538,FP
0.03879058701507212,0.5175535784124445,0.044219919097927676,0.019572536062243205,0.35104073140405184,0.028822648008260503,KP
0.35761348780027497,0.033595955696026164,0.14853711415981094,0.39947770026015544,0.01843416824476814,0.042341573838964315,FP
0.13141092637729315,0.017609694062459495,0.1543426015410247,0.6586383541177652,0.007359663854441272,0.030638760047016298,FP
0.3368429555589217,0.034032183082624096,0.18701177374767358,0.4025690560286858,0.009144560727620179,0.030399470854474673,FP
0.18598550706918482,0.30048835770738996,0.1511249254575746,0.09849879375174396,0.18704080647201077,0.0768616095420959,KP
0.14709121357520627,0.019453722600084662,0.161328565471865,0.628217218787421,0.008733352554548532,0.03517592701087449,APC
0.0953771912156782,0.09288125069649825,0.10891984193743756,0.08722010908458067,0.15293717642251034,0.46266443064329493,KP
0.21255803543835425,0.1258084573236643,0.14664714671947682,0.25471107703772755,0.17406276394955092,0.08621251953122609,KP
0.038687565543976295,0.06972507327872958,0.005423240688016562,0.012129499131599934,0.8587431794857947,0.015291441871882956,KP
0.3496621036581166,0.1281877501296748,0.10808574912894192,0.1261954073604677,0.17632912568095138,0.11153986404184757,FA
0.1317409712939532,0.1822543160182116,0.3194061393373968,0.1317891081148031,0.06718748380384376,0.1676219814317916,APC
0.04248490806207681,0.4818020544108885,0.274170064566158,0.03645651564302579,0.07245606036768422,0.09263039695016687,PC
0.1404593145424477,0.021580998574582472,0.1669711136035889,0.619698996663011,0.009694754416871114,0.04159482219949882,FP
0.13585863169976425,0.01810831047214521,0.1508382575083394,0.6550240593436015,0.00779173805622115,0.0323790029199286,FP
0.1422042867106457,0.018614337147765968,0.1531292274493541,0.6482794410157536,0.007573730219627138,0.030198977456853487,FP
0.13688044477470002,0.019235159533214235,0.1639186541157693,0.6393477886657155,0.008150371073361218,0.032467581837239655,FP
0.25236725720415065,0.030611709070514435,0.17031660324623335,0.4845106349251178,0.01401020544425546,0.04818359010972809,FP
0.051985839161336596,0.5786462814940793,0.11064884015017117,0.04312089857948499,0.14732700493651638,0.0682711356784115,KP
0.13892774601991903,0.02199029534836566,0.1769497700395898,0.6064454870419359,0.010369971481995364,0.04531673006819419,FP
0.16027570432785027,0.022536514473833417,0.1682747692354818,0.6038521998958365,0.010143749489021912,0.03491706257797618,KP
0.22863096640748784,0.03415624787356405,0.186034285937525,0.46336523149786846,0.017420717563015733,0.07039255072053899,PC
0.38676359151727896,0.04151634853541544,0.1730519627356355,0.3188665186705253,0.021014769453284055,0.058786809087860666,PC
0.17959973418391162,0.042313195840098745,0.21097495174170763,0.43608825026752146,0.024492776079253487,0.10653109188750692,FP
0.09119944804028114,0.40465553612077315,0.09326392590397958,0.0692434783357588,0.2852179002042351,0.05641971139497228,KP
0.13565006423079207,0.018702750142072674,0.15104742600673796,0.6545927316749008,0.008372014264908648,0.03163501368058789,FP
0.2915809994347334,0.04165050113884167,0.2459136935201032,0.2991573945379851,0.027568043657367678,0.094129367710969,FP
0.4828407798518315,0.0495334718595128,0.14944928244708902,0.19919332958475763,0.06257522084611983,0.05640791541068929,FP
0.6143717817727512,0.02893910845526624,0.11926768661594478,0.1808114049162719,0.01863909193275874,0.037970926307007186,PC
0.11955493127967644,0.10006979994610089,0.1570610840087353,0.11662415944358168,0.08630368640644272,0.42038633891546295,KP
0.1453862090374668,0.018180542175307297,0.1507579308627501,0.6471462532294943,0.0076649272175541615,0.030864137477427223,FP
0.6965692129516178,0.021971496254990435,0.09229868017070281,0.16332454038330083,0.008638862496217233,0.017197207743170902,FP
0.13720275987437933,0.017092052721685597,0.14794797828819112,0.6618789152370295,0.0071258231802850385,0.028752470698429393,FP
0.02666534625257342,0.7442704592724326,0.13800215503137467,0.01903439765290304,0.04919384619064728,0.0228337956000688,CP
0.018568674773166358,0.7704651490062228,0.12448582198009032,0.014483489380088026,0.04909040641351768,0.022906458446914763,CP
0.14268313739491878,0.06879906371323556,0.2383107906979052,0.2180117481392702,0.06348569100217841,0.268709569052492,FP
0.1639199676732515,0.08329177501466486,0.23976059879701647,0.3909752782087948,0.02968022922901426,0.09237215107725806,PC
0.14018720892126119,0.02068672273525654,0.1500351920498836,0.6437614845446982,0.009922860345898652,0.035406531403001894,FP
0.12921281950042127,0.01774844527619116,0.15040489054149855,0.6648591285844756,0.0074710765572520285,0.0303036395401615,FP
0.056792548477365104,0.6215619030178214,0.13927332370323156,0.0585037983211769,0.07847444275301221,0.04539398372739269,APC
0.10828063851492643,0.40768243846080937,0.2600634625918635,0.06249208921184165,0.06841941542223706,0.09306195579832173,CP
0.01715512023302099,0.7855932408479966,0.11838632947610948,0.013477499972152506,0.04580452260359092,0.019583286867129634,CP
0.15929374196207638,0.1017650367120076,0.0431850591399379,0.11959595544564477,0.5252779363611813,0.05088227037915226,CP
0.6404098828507531,0.022838457816660756,0.11021228729492762,0.19805218060779675,0.009369758827146968,0.01911743260271472,FP
0.239684611004698,0.08281620077711375,0.3318016922058886,0.26653318103345935,0.029334605533996982,0.049829709444843356,FP
0.01650110174403592,0.7902283686215521,0.11672757965340019,0.012872314238303205,0.0449606981878153,0.018709937554893256,CP
0.1317359216900758,0.017567683876985034,0.14944729824162656,0.6626474476956513,0.007509329666497198,0.031092318829164096,FP
0.17854830973161637,0.026192508236061438,0.17711011693943565,0.5663150547856627,0.011704661295934048,0.04012934901128992,FP
0.14860058339984109,0.06563091508150226,0.24068631941085386,0.2442890420164461,0.04802751274435921,0.2527656273469974,PC
0.22120135388513062,0.04091407843840754,0.20074900585503996,0.41792781164108317,0.023364704725000934,0.09584304545533763,FP
0.43875094238177226,0.03103732923606452,0.15329580154198177,0.3120442441679587,0.017434900526590226,0.04743678214563244,PC
0.0682353118535916,0.37137809825775725,0.22946744867933166,0.0676704679950907,0.09101365504371474,0.1722350181705141,PC
0.05519973041080156,0.4418800363059908,0.24306337598652972,0.050394653714937954,0.08218283870711376,0.12727936487462616,PC
0.1022125616046274,0.1706403695948247,0.03823848710772957,0.06533125640546955,0.5774580299253083,0.04611929536204056,APC
0.335292385629779,0.020589643893869747,0.14287142544015366,0.4498265961482014,0.015430645488006383,0.035989303399989875,FP
0.825144338164829,0.013757744587312812,0.05846534632451854,0.08099326164376018,0.0096014810533165,0.012037828226263033,APC
0.4733393561082726,0.055957540158664935,0.14908237239081737,0.19171713421004008,0.02901808638472741,0.10088551074747763,FP
0.6210574945669145,0.08830991234710751,0.13882700598060363,0.0884548825424442,0.03377410474877998,0.029576599814150378,CP
0.1365897725150262,0.019102206310578317,0.15899580544607492,0.6420216470906203,0.008366902230865643,0.03492366640683468,FP
0.4454843294889229,0.03592699230813746,0.15492272522322761,0.29674380690569485,0.018703095324191964,0.04821905074982513,PC
0.12592235699386603,0.24081620542945176,0.23620494531342087,0.2303570683435423,0.06799691515459157,0.09870250876512748,PC
0.2974066941844773,0.08334850847059003,0.10897381400007192,0.31244614415011596,0.12258382446034136,0.07524101473440335,KP
0.1591053485575729,0.286655513825208,0.22980818002321116,0.14651105124601163,0.07633962790458451,0.10158027844341183,CP
0.1438338370656794,0.2159534517852884,0.37181312871819944,0.12738700653533935,0.06095217202684687,0.08006040386864649,CP
0.4458743354081614,0.03204181974187111,0.17496690663102366,0.2946883318812626,0.015095307136779984,0.03733329920090138,FP
0.03523351588689043,0.6606179631709895,0.1501973065428438,0.03237720587097859,0.07653209459750906,0.045041913930788394,CP
0.11565254900245203,0.1000196655740065,0.3281798024894128,0.2101245376658953,0.04930850861026666,0.19671493665796677,FP
0.020546449931458995,0.7674053877881112,0.12205656191946597,0.015391196851430533,0.05198134413507427,0.02261905937445893,CP
0.1032847251276329,0.06921781470221454,0.3467639176951164,0.19464734084012597,0.04337808450390358,0.2427081171310066,PC
0.03428120136986092,0.042479665429406364,0.7835901148179012,0.05826796543431775,0.011151196786087756,0.0702298561624259,PC
0.03166977809995579,0.03149888497442809,0.8414353893841298,0.055326741974353395,0.00651635418528707,0.03355285138184578,FP
0.14230766621069885,0.07173573320631595,0.2270017883862189,0.30010658565133763,0.04256748829697001,0.2162807382484586,PC
0.08172149565857101,0.09627104445850418,0.15952113008234192,0.09133496155153285,0.07709504474657941,0.49405632350247064,PC
0.07781457599733624,0.08292042162688551,0.16328775622603833,0.08912936795344162,0.07095377607384182,0.5158941021224563,PC
0.07603388072049033,0.07178918266885106,0.15420547745677393,0.08848264934426377,0.06806466847818801,0.5414241413314329,PC
0.027548049559361805,0.04490157903783191,0.8395595070286482,0.030320399101288347,0.006477029320195372,0.05119343595267443,PC
0.6345636977390424,0.04202848257279989,0.09205178720380483,0.15596033747803092,0.040842695033104164,0.034552999973217806,APC
0.08893282553561778,0.09908884638218965,0.19776257218219237,0.10538975657412093,0.06876331299128102,0.4400626863345982,FP
0.10851883944957938,0.2078678220850904,0.16646336879245965,0.10956704825748564,0.09568098914489624,0.31190193227048874,PC
