oof_prob_CANDIDATE,oof_prob_CONFIRMED,oof_prob_FALSE POSITIVE,label_text
0.7098144888877869,0.2895486354827881,0.000636905780993402,CANDIDATE
0.3971179723739624,0.6004868149757385,0.0023952254559844732,CANDIDATE
0.9397780299186707,0.06012812256813049,9.383432188769802e-05,CANDIDATE
0.6836159229278564,0.30366745591163635,0.012716623954474926,CANDIDATE
0.76909339427948,0.026575716212391853,0.20433084666728973,CANDIDATE
0.014488163404166698,0.9824287295341492,0.0030830760952085257,CONFIRMED
0.8874261975288391,0.11228781193494797,0.00028597083291970193,CANDIDATE
0.9506165385246277,0.04927865415811539,0.0001048208141583018,CANDIDATE
0.7196439504623413,0.27975738048553467,0.000598653219640255,CANDIDATE
0.7769343256950378,0.22245000302791595,0.000615663593634963,CANDIDATE
0.3723377585411072,0.6268622279167175,0.0008000369998626411,CANDIDATE
0.9222031831741333,0.06996233761310577,0.007834484800696373,CANDIDATE
0.8850980401039124,0.07570433616638184,0.0391976498067379,CANDIDATE
0.9189947247505188,0.07691594213247299,0.004089249763637781,CANDIDATE
0.217036172747612,0.7827950119972229,0.000168877886608243,CANDIDATE
0.29834190011024475,0.08236027508974075,0.6192978024482727,CANDIDATE
0.3684048652648926,0.12638580799102783,0.5052093267440796,CANDIDATE
0.8045644760131836,0.19219596683979034,0.0032395278103649616,CANDIDATE
0.5318620204925537,0.4678466320037842,0.0002913536154665053,CANDIDATE
0.3974668085575104,0.6019371151924133,0.0005960597773082554,CANDIDATE
0.5618085265159607,0.34789690375328064,0.09029459953308105,CANDIDATE
0.4569520652294159,0.5428056716918945,0.00024226265668403357,CANDIDATE
0.9235237240791321,0.07571961730718613,0.0007566479034721851,CANDIDATE
0.29289957880973816,0.705890953540802,0.001209484413266182,CANDIDATE
0.3590421974658966,0.6404099464416504,0.0005478790262714028,CANDIDATE
0.24569137394428253,0.6126083135604858,0.14170034229755402,FALSE POSITIVE
0.6202352046966553,0.3784809708595276,0.0012838171096518636,CANDIDATE
0.9695479273796082,0.02965274639427662,0.0007993241306394339,CANDIDATE
0.48627758026123047,0.03497471287846565,0.47874775528907776,CANDIDATE
0.9710388779640198,0.013946016319096088,0.015015101991593838,CANDIDATE
0.9886316657066345,0.002802776638418436,0.008565494790673256,CANDIDATE
0.675673246383667,0.020282205194234848,0.30404457449913025,CANDIDATE
0.9890542030334473,0.00640851492062211,0.0045372736640274525,CANDIDATE
0.9551525115966797,0.007944319397211075,0.03690316528081894,FALSE POSITIVE
0.8173782825469971,0.08497437089681625,0.09764731675386429,FALSE POSITIVE
0.9873128533363342,0.008163146674633026,0.0045239669270813465,CANDIDATE
0.5706830620765686,0.41356104612350464,0.01575588621199131,CANDIDATE
0.8613916039466858,0.13410593569278717,0.004502443131059408,CANDIDATE
0.990084171295166,0.00979752466082573,0.00011832566815428436,CANDIDATE
0.9837610125541687,0.015972891822457314,0.0002660438767634332,CANDIDATE
0.07799915969371796,0.9191279411315918,0.0028728910256177187,CONFIRMED
0.00019981357036158442,0.9995630383491516,0.00023715326096862555,CONFIRMED
0.0541984923183918,0.9446871876716614,0.001114309998229146,CONFIRMED
0.041673194617033005,0.9491749405860901,0.00915183499455452,CONFIRMED
0.9081975817680359,0.09110038727521896,0.0007020356133580208,CANDIDATE
0.6505261063575745,0.3429773449897766,0.00649658078327775,CANDIDATE
0.8607079982757568,0.13193266093730927,0.007359336595982313,CANDIDATE
0.9151169657707214,0.08315617591142654,0.0017268536612391472,CANDIDATE
0.04118354618549347,0.95722895860672,0.001587506732903421,CANDIDATE
0.007362978532910347,0.9686681628227234,0.02396886795759201,CONFIRMED
0.5290120840072632,0.46675166487693787,0.004236243665218353,CANDIDATE
0.2197788655757904,0.7763404846191406,0.0038806824013590813,CANDIDATE
0.9319983720779419,0.06727628409862518,0.0007252836367115378,CANDIDATE
0.9300128221511841,0.0024910264182835817,0.06749611347913742,CANDIDATE
0.9875085949897766,0.012358286418020725,0.0001331547537120059,CANDIDATE
0.6247922778129578,0.3738681674003601,0.0013395381392911077,CANDIDATE
0.9503681659698486,0.049239519983530045,0.00039236180600710213,CANDIDATE
0.9487844109535217,0.03279237076640129,0.018423210829496384,CANDIDATE
0.7393649220466614,0.23844438791275024,0.022190678864717484,CANDIDATE
0.9452277421951294,0.0010039816843345761,0.05376826971769333,CANDIDATE
0.8261691331863403,0.009368237107992172,0.1644626408815384,CANDIDATE
0.6230716705322266,0.022980771958827972,0.3539475202560425,CANDIDATE
0.8482286334037781,0.12809281051158905,0.023678602650761604,CANDIDATE
0.8940872550010681,0.012801053002476692,0.09311173111200333,FALSE POSITIVE
0.4126570224761963,0.011683677323162556,0.5756592750549316,FALSE POSITIVE
0.9256885051727295,0.0716622993350029,0.002649142639711499,CANDIDATE
0.9848662614822388,0.014242577366530895,0.0008912041666917503,CANDIDATE
0.9874083995819092,0.012406816706061363,0.00018476159311830997,CANDIDATE
0.2418992668390274,0.7577007412910461,0.00039997100248001516,CANDIDATE
0.14259615540504456,0.8563238382339478,0.0010800636373460293,CANDIDATE
0.8554344773292542,0.14377741515636444,0.0007881319033913314,CANDIDATE
0.925862729549408,0.04244771972298622,0.03168952837586403,CANDIDATE
0.8485784530639648,0.10571830719709396,0.0457032211124897,CANDIDATE
0.9951074123382568,0.0023248957004398108,0.0025676810182631016,CANDIDATE
0.9009565114974976,0.01765267737209797,0.08139082789421082,CANDIDATE
0.7910233736038208,0.16977274417877197,0.03920387476682663,CANDIDATE
0.896990180015564,0.09958385676145554,0.003426002338528633,CANDIDATE
0.8762510418891907,0.11441666632890701,0.00933232344686985,CANDIDATE
0.9761877655982971,0.02246219292283058,0.0013500842032954097,CANDIDATE
0.1168205514550209,0.8726320862770081,0.010547314770519733,CANDIDATE
0.0966045930981636,0.899815559387207,0.0035798484459519386,CANDIDATE
0.9861615896224976,0.006188713014125824,0.007649758365005255,CANDIDATE
0.9339932203292847,0.026297811418771744,0.03970891609787941,CANDIDATE
0.6901149749755859,0.3096019923686981,0.0002829681325238198,CANDIDATE
0.0011854349868372083,0.9982084035873413,0.0006061802851036191,CONFIRMED
0.6299365758895874,0.3628009855747223,0.007262407336384058,CONFIRMED
0.7695332169532776,0.042957860976457596,0.18750888109207153,CANDIDATE
0.16134101152420044,0.020585861057043076,0.8180731534957886,FALSE POSITIVE
0.05840801075100899,0.0021577230654656887,0.939434289932251,FALSE POSITIVE
0.2657738924026489,0.005902566481381655,0.7283235788345337,FALSE POSITIVE
0.15922002494335175,0.017807282507419586,0.8229726552963257,FALSE POSITIVE
0.9876537919044495,0.012029509991407394,0.0003166299138683826,CANDIDATE
0.5847957730293274,0.408968985080719,0.006235239561647177,CANDIDATE
0.8739060163497925,0.12440814077854156,0.0016858725575730205,CANDIDATE
0.7413501143455505,0.2576833963394165,0.000966489315032959,CANDIDATE
0.831242024898529,0.1648884117603302,0.0038695791736245155,CANDIDATE
0.9284114837646484,0.06924744695425034,0.0023410425055772066,CANDIDATE
0.930597186088562,0.06901352107524872,0.0003892768290825188,CANDIDATE
0.9813398718833923,0.01824304275214672,0.00041713600512593985,CANDIDATE
0.9554240703582764,0.044160857796669006,0.00041505484841763973,CANDIDATE
0.006620917469263077,0.9900199174880981,0.0033591564279049635,CONFIRMED
0.8813668489456177,0.11829327791929245,0.00033992889802902937,CONFIRMED
0.4107125997543335,0.5887808203697205,0.0005065554287284613,CANDIDATE
0.08234880864620209,0.9122217893600464,0.005429455079138279,CONFIRMED
0.003278791904449463,0.9933298230171204,0.0033913059160113335,CONFIRMED
0.9425410628318787,0.05715876445174217,0.00030021124985069036,CONFIRMED
0.8542340993881226,0.1448802351951599,0.0008856829372234643,CANDIDATE
0.374149888753891,0.6239107251167297,0.0019394007977098227,CANDIDATE
0.8834416270256042,0.11609938740730286,0.0004590030002873391,CANDIDATE
0.44242241978645325,0.5561355948448181,0.001442009350284934,CANDIDATE
0.8994384407997131,0.10016641765832901,0.00039512061630375683,CANDIDATE
0.9485986828804016,0.038621336221694946,0.012779955752193928,CANDIDATE
0.11807858198881149,0.880294680595398,0.001626678742468357,CANDIDATE
0.5272699594497681,0.46586620807647705,0.006863805465400219,CANDIDATE
0.48991748690605164,0.508765697479248,0.0013168404111638665,CANDIDATE
0.6839379668235779,0.314780592918396,0.001281442935578525,CANDIDATE
0.9299890398979187,0.06799043715000153,0.002020500833168626,CANDIDATE
0.7500017881393433,0.2483360469341278,0.0016621982213109732,CANDIDATE
0.9960916638374329,0.003842836245894432,6.543064955621958e-05,CANDIDATE
0.8814700841903687,0.11757133156061172,0.0009585797670297325,CANDIDATE
0.9529918432235718,0.046325523406267166,0.0006826256867498159,CANDIDATE
0.46284234523773193,0.5364249348640442,0.0007327522034756839,CANDIDATE
0.8639461398124695,0.1350124180316925,0.0010413872078061104,CANDIDATE
0.9668205380439758,0.032559942454099655,0.0006194673478603363,CANDIDATE
0.933022141456604,0.05828819423913956,0.008689717389643192,FALSE POSITIVE
0.8566872477531433,0.010462227277457714,0.1328504979610443,FALSE POSITIVE
0.9837782382965088,0.001742405234836042,0.014479356817901134,FALSE POSITIVE
0.8481974005699158,0.001423652283847332,0.15037894248962402,FALSE POSITIVE
0.9318971037864685,0.0012350246543064713,0.06686784327030182,CANDIDATE
0.9833311438560486,0.005358375143259764,0.01131052989512682,CANDIDATE
0.9917047023773193,0.0007362079923041165,0.007559111341834068,CANDIDATE
0.9693983197212219,0.002818313194438815,0.02778337150812149,CANDIDATE
0.9243971109390259,0.007043006364256144,0.06855982542037964,CANDIDATE
0.8248873949050903,0.001783596002496779,0.17332905530929565,CANDIDATE
0.7414864301681519,0.0018677301704883575,0.2566457986831665,CANDIDATE
0.9708224534988403,0.0005872389301657677,0.028590278699994087,CANDIDATE
0.946851372718811,0.001146238762885332,0.05200241133570671,CANDIDATE
0.899482786655426,0.019525006413459778,0.08099216222763062,CANDIDATE
0.9275853633880615,0.02258545719087124,0.04982920363545418,CANDIDATE
0.9795281887054443,0.01568044163286686,0.004791408311575651,CANDIDATE
0.36046555638313293,0.6367990970611572,0.002735320944339037,CANDIDATE
0.6216360330581665,0.3776649236679077,0.0006990344263613224,CANDIDATE
0.5454732775688171,0.44982486963272095,0.004701836500316858,CANDIDATE
0.932617723941803,0.0008039532112888992,0.06657832115888596,CANDIDATE
0.7759782671928406,0.007648516912013292,0.2163732647895813,FALSE POSITIVE
0.9978988170623779,0.0013796628918498755,0.0007215517107397318,CANDIDATE
0.8838375210762024,0.0028116730973124504,0.1133507788181305,CANDIDATE
0.9672079682350159,0.0035838400945067406,0.029208263382315636,CANDIDATE
0.6194631457328796,0.37788188457489014,0.00265492987819016,CANDIDATE
0.198304682970047,0.7904305458068848,0.011264795437455177,CANDIDATE
0.8978755474090576,0.0014071809127926826,0.1007172241806984,CANDIDATE
0.8661449551582336,0.0058446722105145454,0.1280103474855423,CANDIDATE
0.682866096496582,0.3166874051094055,0.0004464913799893111,CANDIDATE
0.9846643805503845,0.0014595793327316642,0.013876037672162056,CANDIDATE
0.8247259259223938,0.012440050952136517,0.1628340780735016,CANDIDATE
0.5137958526611328,0.482715904712677,0.003488278016448021,CANDIDATE
0.9342761039733887,0.026711955666542053,0.03901195898652077,CANDIDATE
0.689667820930481,0.03156210482120514,0.2787700593471527,CANDIDATE
0.8801969885826111,0.07861533015966415,0.04118766263127327,CANDIDATE
0.9956473708152771,0.003962663002312183,0.0003899265720974654,CANDIDATE
0.8559800386428833,0.13728950917720795,0.006730412598699331,CANDIDATE
0.9743513464927673,0.025041872635483742,0.0006067209760658443,CANDIDATE
0.985435426235199,0.005183261353522539,0.009381243959069252,CANDIDATE
0.9177277684211731,0.08020269870758057,0.0020695608109235764,CANDIDATE
0.9075396656990051,0.09219378978013992,0.00026652964879758656,CANDIDATE
0.9307955503463745,0.0689762756228447,0.00022813442046754062,CANDIDATE
0.9426137208938599,0.008592561818659306,0.04879366233944893,CANDIDATE
0.9354696273803711,0.058606360107660294,0.005923953838646412,CANDIDATE
0.9868512749671936,0.004094769712537527,0.009053964167833328,CANDIDATE
0.984143853187561,0.011708159931004047,0.004148019943386316,CANDIDATE
0.9273771047592163,0.06922516971826553,0.0033977502025663853,CANDIDATE
0.9646013975143433,0.03405361250042915,0.0013450016267597675,CANDIDATE
0.5437421202659607,0.018784960731863976,0.43747296929359436,CANDIDATE
0.7559996247291565,0.04725244268774986,0.19674791395664215,CANDIDATE
0.7076273560523987,0.2870940864086151,0.005278531461954117,CANDIDATE
0.8128918409347534,0.007646628655493259,0.17946156859397888,CANDIDATE
0.9591667652130127,0.024892205372452736,0.015940971672534943,CANDIDATE
0.9788605570793152,0.0016651018522679806,0.019474314525723457,CANDIDATE
0.8208515644073486,0.010691790841519833,0.16845664381980896,FALSE POSITIVE
0.6330253481864929,0.009222694672644138,0.3577519357204437,FALSE POSITIVE
0.6878673434257507,0.007501258514821529,0.30463141202926636,FALSE POSITIVE
0.9721521735191345,0.004116088151931763,0.023731717839837074,FALSE POSITIVE
0.9668520092964172,0.005349463317543268,0.027798529714345932,FALSE POSITIVE
0.9880610704421997,0.0005325115635059774,0.011406359262764454,CANDIDATE
0.7556465268135071,0.005341593641787767,0.23901189863681793,CANDIDATE
0.159866064786911,0.006877834443002939,0.8332560658454895,CANDIDATE
0.3682003915309906,0.0015449040802195668,0.6302547454833984,CANDIDATE
0.9205152988433838,0.0763692781329155,0.0031154127791523933,CANDIDATE
0.9812146425247192,0.0012629347620531917,0.017522387206554413,CANDIDATE
0.7069640755653381,0.10752081871032715,0.18551510572433472,CANDIDATE
0.9618013501167297,0.02366526424884796,0.014533468522131443,CANDIDATE
0.7590070366859436,0.02515355870127678,0.2158394455909729,CANDIDATE
0.2955898344516754,0.004503288771957159,0.6999068856239319,CANDIDATE
0.29647332429885864,0.0026383462827652693,0.7008883357048035,CANDIDATE
0.7829568386077881,0.19562320411205292,0.02142002061009407,CANDIDATE
0.9523335099220276,0.038540955632925034,0.00912552885711193,CANDIDATE
0.9926829934120178,0.006107666529715061,0.0012093109544366598,CANDIDATE
0.7550309300422668,0.006542428862303495,0.23842662572860718,CANDIDATE
0.7544435858726501,0.07671445608139038,0.1688419133424759,CANDIDATE
0.9776461720466614,0.021394284442067146,0.0009595695300959051,CANDIDATE
0.9522031545639038,0.012520646676421165,0.03527620807290077,CANDIDATE
0.927436351776123,0.002163441851735115,0.07040023803710938,CANDIDATE
0.815897524356842,0.1244593933224678,0.059643082320690155,CANDIDATE
0.015208275988698006,0.0008749692933633924,0.9839168190956116,FALSE POSITIVE
0.9722111225128174,0.0032738123554736376,0.02451508119702339,CANDIDATE
0.8526161313056946,0.00034807639895007014,0.14703576266765594,CANDIDATE
0.9734032154083252,0.024691253900527954,0.0019055663142353296,CANDIDATE
0.8932948708534241,0.10459531098604202,0.0021098542492836714,CANDIDATE
0.9473519325256348,0.051424574106931686,0.0012234847526997328,CANDIDATE
0.8515380024909973,0.14661994576454163,0.001842077006585896,CANDIDATE
0.2960025668144226,0.7024651169776917,0.001532345311716199,CANDIDATE
0.7942401766777039,0.004378023557364941,0.2013818323612213,CANDIDATE
0.6238664984703064,0.010208139196038246,0.3659253418445587,CANDIDATE
0.9933100938796997,0.0027477152179926634,0.0039422279223799706,CANDIDATE
0.9733096957206726,0.01699443720281124,0.009695863351225853,CANDIDATE
0.9662637114524841,0.020390881225466728,0.013345346786081791,CANDIDATE
0.004205702804028988,0.0007354718400165439,0.9950588941574097,FALSE POSITIVE
0.6023481488227844,0.0008958622929640114,0.39675599336624146,FALSE POSITIVE
0.9838359951972961,0.015218597836792469,0.0009453480015508831,CANDIDATE
0.9044865369796753,0.014182896353304386,0.08133058249950409,CANDIDATE
0.8516746759414673,0.08647572994232178,0.061849646270275116,CANDIDATE
0.9144469499588013,0.003240961581468582,0.08231207728385925,FALSE POSITIVE
0.9794321060180664,0.01897112838923931,0.0015966953942552209,CANDIDATE
0.9872304797172546,0.009683110751211643,0.0030863694846630096,CANDIDATE
0.9375499486923218,0.003023638157173991,0.05942647159099579,CANDIDATE
0.14386796951293945,0.02286234311759472,0.8332697153091431,FALSE POSITIVE
0.03485267236828804,0.0022734757512807846,0.9628738760948181,FALSE POSITIVE
0.04053516313433647,0.0035840568598359823,0.9558807611465454,FALSE POSITIVE
0.07887500524520874,0.013121401891112328,0.9080036282539368,FALSE POSITIVE
0.9057931303977966,0.08315939456224442,0.01104752253741026,CANDIDATE
0.7779397964477539,0.19159626960754395,0.03046395070850849,CANDIDATE
0.07007627934217453,0.9230820536613464,0.006841613445430994,CANDIDATE
0.424141526222229,0.028811143711209297,0.5470473170280457,CANDIDATE
0.5029063820838928,0.0538383424282074,0.4432552754878998,FALSE POSITIVE
0.546215295791626,0.016643792390823364,0.43714091181755066,FALSE POSITIVE
0.8091312050819397,0.03465835750102997,0.15621043741703033,FALSE POSITIVE
0.016892805695533752,0.0038266698829829693,0.9792805314064026,FALSE POSITIVE
0.9009783267974854,0.0021333396434783936,0.09688840061426163,CANDIDATE
0.9238174557685852,0.0042563555762171745,0.07192619144916534,CANDIDATE
0.004198614042252302,0.0006539515452459455,0.9951474070549011,FALSE POSITIVE
0.970295786857605,0.004095843061804771,0.025608347728848457,CANDIDATE
0.9702492356300354,0.028822753578424454,0.0009279799414798617,CANDIDATE
0.15857180953025818,0.0015772415790706873,0.839850902557373,CANDIDATE
0.9838070869445801,0.0006876261904835701,0.015505320392549038,CANDIDATE
0.9271056056022644,0.002213260857388377,0.0706811398267746,FALSE POSITIVE
0.9193028211593628,0.07208053022623062,0.008616688661277294,CANDIDATE
0.9737377762794495,0.020375272259116173,0.005886937957257032,CANDIDATE
0.8849631547927856,0.001559340744279325,0.11347757279872894,CANDIDATE
0.7831965088844299,0.2052288055419922,0.011574645526707172,CANDIDATE
0.02820432558655739,0.006604182533919811,0.9651915431022644,FALSE POSITIVE
0.15536561608314514,0.20397566258907318,0.6406587362289429,FALSE POSITIVE
0.9953743815422058,0.004545200150460005,8.044030255405232e-05,CANDIDATE
0.9087527990341187,0.016948018223047256,0.07429919391870499,CANDIDATE
0.868725597858429,0.1308894157409668,0.00038502487586811185,CANDIDATE
0.935453474521637,0.0006391992792487144,0.06390734016895294,CANDIDATE
0.7661651372909546,0.2286498248577118,0.005184995010495186,CANDIDATE
0.06684736162424088,0.002419047988951206,0.9307336211204529,CANDIDATE
0.020203396677970886,0.0022728799376636744,0.977523684501648,FALSE POSITIVE
0.22510500252246857,0.3153802156448364,0.4595147967338562,FALSE POSITIVE
0.12234950065612793,0.01024998351931572,0.8674005270004272,CANDIDATE
0.006845735013484955,0.03567657247185707,0.9574777483940125,FALSE POSITIVE
0.9140857458114624,0.08450005948543549,0.0014142212457954884,CANDIDATE
0.9715883135795593,0.002920856000855565,0.02549082599580288,CANDIDATE
0.533656656742096,0.002034625504165888,0.4643087089061737,CANDIDATE
0.976269543170929,0.023619212210178375,0.00011126095341751352,CANDIDATE
0.9434037208557129,0.01414396520704031,0.04245227947831154,CANDIDATE
0.9653636813163757,0.028847739100456238,0.005788581445813179,CANDIDATE
0.9541515111923218,0.02352503500878811,0.02232341095805168,CANDIDATE
0.8991610407829285,0.09338197857141495,0.007456962019205093,CANDIDATE
0.7801764011383057,0.02347247302532196,0.19635109603405,CANDIDATE
0.44130939245224,0.5584167838096619,0.00027386125293560326,CANDIDATE
0.03659423068165779,0.014703805558383465,0.9487019777297974,FALSE POSITIVE
0.04455563426017761,0.6784437298774719,0.2770006060600281,CANDIDATE
0.2701609134674072,0.6386750340461731,0.0911640077829361,CANDIDATE
0.7022982239723206,0.2884064316749573,0.009295359253883362,CANDIDATE
0.9819627404212952,0.0012527332874014974,0.01678450033068657,FALSE POSITIVE
0.7281079292297363,0.0010515009053051472,0.2708405554294586,FALSE POSITIVE
0.5474038124084473,0.010053952224552631,0.4425422251224518,CANDIDATE
0.014561960473656654,0.004598463885486126,0.9808396100997925,FALSE POSITIVE
0.5630539655685425,0.4358137249946594,0.0011322983773425221,CANDIDATE
0.521316647529602,0.4780823886394501,0.0006009523058310151,CANDIDATE
0.6592766046524048,0.3403952121734619,0.0003281920508015901,CANDIDATE
0.16005535423755646,0.8397386074066162,0.00020608145860023797,CANDIDATE
0.9686369299888611,0.031172461807727814,0.00019065833475906402,CANDIDATE
0.9799859523773193,0.019946884363889694,6.713545735692605e-05,CANDIDATE
0.8447712659835815,0.15434613823890686,0.0008825926342979074,CANDIDATE
0.4658777713775635,0.5336492657661438,0.00047292886301875114,CANDIDATE
0.6724905371665955,0.3263797163963318,0.001129712676629424,CANDIDATE
0.798496425151825,0.20057862997055054,0.0009250126895494759,CANDIDATE
0.7458576560020447,0.24559544026851654,0.008546905592083931,CANDIDATE
0.9673486948013306,0.03144875168800354,0.0012025393079966307,CANDIDATE
0.7497487664222717,0.24990834295749664,0.0003429126227274537,CANDIDATE
0.9828944206237793,0.016822967678308487,0.00028257418307475746,CANDIDATE
0.9233028292655945,0.07548102736473083,0.001216173404827714,CANDIDATE
0.7596951723098755,0.0457916297018528,0.19451317191123962,FALSE POSITIVE
0.8613742589950562,0.04249929264187813,0.09612644463777542,CANDIDATE
0.5169678330421448,0.02493106946349144,0.4581011235713959,CANDIDATE
0.11992418766021729,0.0030285955872386694,0.8770472407341003,FALSE POSITIVE
0.4379149079322815,0.36093568801879883,0.20114943385124207,FALSE POSITIVE
0.40432223677635193,0.003422345733270049,0.5922553539276123,FALSE POSITIVE
0.4544081389904022,0.00435994379222393,0.5412319302558899,FALSE POSITIVE
0.9198408126831055,0.00626242533326149,0.07389672845602036,CANDIDATE
0.6357353329658508,0.0027302936650812626,0.36153432726860046,CANDIDATE
0.788369357585907,0.0013254140503704548,0.21030516922473907,CANDIDATE
0.8060839176177979,0.043450742959976196,0.15046538412570953,CANDIDATE
0.8038326501846313,0.009885839186608791,0.18628144264221191,CANDIDATE
0.926063060760498,0.07357664406299591,0.00036032169009558856,CANDIDATE
0.18161384761333466,0.008836766704916954,0.8095493912696838,FALSE POSITIVE
0.22098061442375183,0.02943377196788788,0.7495856285095215,FALSE POSITIVE
0.39872854948043823,0.02135707065463066,0.579914391040802,FALSE POSITIVE
0.395707905292511,0.07255593687295914,0.5317361354827881,FALSE POSITIVE
0.4939916729927063,0.4273981750011444,0.0786101445555687,CANDIDATE
0.9890269637107849,0.010528587736189365,0.00044442035141400993,CANDIDATE
0.9068618416786194,0.08136598020792007,0.01177222840487957,CANDIDATE
0.8101024627685547,0.18815293908119202,0.0017445302801206708,CANDIDATE
0.8693769574165344,0.13048990070819855,0.0001330711820628494,CANDIDATE
0.6740328669548035,0.32223832607269287,0.0037288470193743706,CANDIDATE
0.9909103512763977,0.001085418974980712,0.008004221133887768,CANDIDATE
0.9321082830429077,0.06766733527183533,0.0002243585477117449,CANDIDATE
0.9771904349327087,0.022432545199990273,0.00037701879045926034,CANDIDATE
0.9240719676017761,0.02438768371939659,0.05154038593173027,CANDIDATE
0.998884379863739,0.0006970125250518322,0.00041862906073220074,CANDIDATE
0.9649206399917603,0.0011052634799852967,0.03397410735487938,CANDIDATE
0.6631247401237488,0.33430999517440796,0.002565272618085146,CANDIDATE
0.8086598515510559,0.19100354611873627,0.0003365602169651538,CANDIDATE
0.021912436932325363,0.008548428304493427,0.9695391654968262,FALSE POSITIVE
0.7449468374252319,0.25468188524246216,0.0003713104233611375,CANDIDATE
0.9667187333106995,0.03300349786877632,0.0002778262714855373,CANDIDATE
0.9417763352394104,0.05810612812638283,0.00011757829634007066,CANDIDATE
